1 0 
0 1 
0.998996 0.00100402 
0.996988 0.00301205 
0.99498 0.00502008 
0.992972 0.00702811 
0.990964 0.00903614 
0.988956 0.0110442 
0.986948 0.0130522 
0.98494 0.0150602 
0.982932 0.0170683 
0.980924 0.0190763 
0.978916 0.0210843 
0.976908 0.0230924 
0.9749 0.0251004 
0.972892 0.0271084 
0.970884 0.0291165 
0.968876 0.0311245 
0.966867 0.0331325 
0.964859 0.0351406 
0.962851 0.0371486 
0.960843 0.0391566 
0.958835 0.0411647 
0.956827 0.0431727 
0.954819 0.0451807 
0.952811 0.0471888 
0.950803 0.0491968 
0.948795 0.0512048 
0.946787 0.0532129 
0.944779 0.0552209 
0.942771 0.0572289 
0.940763 0.0592369 
0.938755 0.061245 
0.936747 0.063253 
0.934739 0.065261 
0.932731 0.0672691 
0.930723 0.0692771 
0.928715 0.0712851 
0.926707 0.0732932 
0.924699 0.0753012 
0.922691 0.0773092 
0.920683 0.0793173 
0.918675 0.0813253 
0.916667 0.0833333 
0.914659 0.0853414 
0.912651 0.0873494 
0.910643 0.0893574 
0.908635 0.0913655 
0.906627 0.0933735 
0.904618 0.0953815 
0.90261 0.0973896 
0.900602 0.0993976 
0.898594 0.101406 
0.896586 0.103414 
0.894578 0.105422 
0.89257 0.10743 
0.890562 0.109438 
0.888554 0.111446 
0.886546 0.113454 
0.884538 0.115462 
0.88253 0.11747 
0.880522 0.119478 
0.878514 0.121486 
0.876506 0.123494 
0.874498 0.125502 
0.87249 0.12751 
0.870482 0.129518 
0.868474 0.131526 
0.866466 0.133534 
0.864458 0.135542 
0.86245 0.13755 
0.860442 0.139558 
0.858434 0.141566 
0.856426 0.143574 
0.854418 0.145582 
0.85241 0.14759 
0.850402 0.149598 
0.848394 0.151606 
0.846386 0.153614 
0.844378 0.155622 
0.842369 0.157631 
0.840361 0.159639 
0.838353 0.161647 
0.836345 0.163655 
0.834337 0.165663 
0.832329 0.167671 
0.830321 0.169679 
