1 0 0 
0 1 0 
0 0 1 
0.949621 0.0251896 0.0251896 
0.912741 0.0654446 0.0218149 
0.887349 0.0281629 0.0844886 
0.866709 0.11663 0.0166614 
0.848862 0.0566767 0.0944611 
0.832911 0.104431 0.0626584 
0.818355 0.0227056 0.158939 
0.804882 0.182923 0.0121949 
0.792281 0.0908771 0.116842 
0.780402 0.150974 0.0686244 
0.769133 0.0432875 0.187579 
0.758389 0.196309 0.045302 
0.748104 0.0787176 0.173179 
0.738222 0.14725 0.114528 
0.728699 0.0169563 0.254344 
0.7195 0.271734 0.00876562 
0.710593 0.135659 0.153747 
0.701952 0.214222 0.0838259 
0.693555 0.0670349 0.23941 
0.685382 0.265459 0.0491591 
0.677415 0.110889 0.211696 
0.669641 0.196151 0.134208 
0.662046 0.0316832 0.306271 
0.654617 0.313003 0.0323796 
0.647345 0.143266 0.209389 
0.64022 0.236106 0.123674 
0.633233 0.0573073 0.309459 
0.626377 0.291893 0.08173 
0.619645 0.106975 0.27338 
0.613029 0.205578 0.181392 
0.606525 0.0122961 0.381179 
0.600127 0.393625 0.00624802 
0.593829 0.196739 0.209432 
0.587628 0.302836 0.109536 
0.581518 0.0980816 0.3204 
0.575497 0.364808 0.0596958 
0.569559 0.15469 0.275751 
0.563703 0.265869 0.170429 
0.557924 0.0483521 0.393724 
0.552219 0.412798 0.0349829 
0.546587 0.191284 0.26213 
0.541023 0.308375 0.150602 
0.535526 0.0798315 0.384642 
0.530093 0.374457 0.0954498 
0.524723 0.141098 0.334179 
0.519412 0.262821 0.217766 
0.51416 0.0227738 0.463066 
0.508964 0.468019 0.0230173 
0.503822 0.224831 0.271348 
0.498733 0.352454 0.148814 
0.493695 0.102843 0.403462 
0.488706 0.423415 0.0878786 
0.483766 0.169389 0.346845 
0.478873 0.301277 0.219851 
0.474025 0.0410918 0.484883 
0.469221 0.472725 0.0580539 
0.464461 0.209195 0.326344 
0.459742 0.346102 0.194155 
0.455065 0.0766315 0.468304 
0.450427 0.420767 0.128806 
0.445828 0.147202 0.40697 
0.441267 0.288097 0.270636 
0.436743 0.0088009 0.554456 
0.432254 0.56331 0.00443551 
0.427801 0.281629 0.29057 
0.423383 0.427958 0.148659 
0.418998 0.140711 0.440291 
0.414646 0.507612 0.0777424 
0.410326 0.216521 0.373153 
0.406037 0.366586 0.227376 
0.401779 0.070104 0.528117 
0.397552 0.560089 0.0423597 
0.393353 0.260669 0.345978 
0.389184 0.415164 0.195652 
0.385043 0.1105 0.504457 
0.380929 0.498159 0.120912 
0.376843 0.189868 0.433289 
0.372783 0.347909 0.279308 
0.36875 0.0345215 0.596729 
0.364742 0.610444 0.0248148 
0.360759 0.29465 0.344591 
0.356801 0.457275 0.185925 
0.352867 0.136505 0.510629 
0.348956 0.544232 0.106812 
0.345069 0.220016 0.434915 
0.341206 0.386012 0.272782 
0.337364 0.0569453 0.605691 
0.333545 0.598768 0.0676868 
0.329747 0.267054 0.403199 
0.325971 0.437066 0.236963 
0.322216 0.100609 0.577175 
0.318482 0.527112 0.154406 
0.314768 0.187368 0.497864 
0.311074 0.36061 0.328316 
0.3074 0.0162328 0.676368 
0.303745 0.679937 0.0163185 
0.300109 0.333542 0.366349 
0.296492 0.511143 0.192366 
0.292893 0.160204 0.546903 
0.289313 0.605194 0.105493 
0.285751 0.251103 0.463146 
0.282206 0.431798 0.285996 
0.278679 0.0732592 0.648062 
0.275168 0.662541 0.0622902 
0.271675 0.301572 0.426753 
0.268199 0.485962 0.245839 
0.264739 0.120629 0.614632 
0.261295 0.582885 0.155821 
0.257867 0.214523 0.52761 
0.254455 0.401895 0.34365 
0.251058 0.0292555 0.719686 
0.247677 0.71118 0.0411427 
0.244311 0.336518 0.419171 
0.24096 0.52777 0.23127 
0.237623 0.148902 0.613475 
0.234301 0.628112 0.137586 
0.230994 0.246322 0.522684 
0.2277 0.440452 0.331847 
0.224421 0.0545329 0.721046 
0.221155 0.687574 0.0912709 
0.217903 0.299396 0.4827 
0.214665 0.49697 0.288365 
0.21144 0.104731 0.68383 
0.208228 0.600015 0.191757 
0.205028 0.204954 0.590018 
0.201842 0.405314 0.392843 
0.198669 0.0062604 0.795071 
0.195508 0.80135 0.00314255 
0.192359 0.400666 0.406975 
0.189222 0.604916 0.205862 
0.186098 0.200296 0.613606 
0.182986 0.711696 0.105318 
0.179885 0.30434 0.515776 
0.176796 0.511287 0.311917 
0.173719 0.100058 0.726224 
0.170653 0.774274 0.0550739 
0.167598 0.360924 0.471478 
0.164554 0.571105 0.26434 
0.161522 0.153939 0.684539 
0.1585 0.680431 0.161068 
0.15549 0.260611 0.5839 
0.152489 0.473414 0.374096 
0.1495 0.049834 0.800666 
0.146521 0.823474 0.0300051 
0.143552 0.398114 0.458333 
0.140594 0.614341 0.245065 
0.137646 0.185271 0.677083 
0.134708 0.72671 0.138582 
0.131779 0.295059 0.573161 
0.128861 0.513836 0.357303 
0.125952 0.0785277 0.79552 
0.123053 0.791307 0.0856393 
0.120164 0.353997 0.52584 
0.117284 0.575834 0.306882 
0.114413 0.134914 0.750673 
0.111552 0.69063 0.197819 
0.1087 0.247197 0.644104 
0.105857 0.471521 0.422622 
0.103023 0.0245267 0.872451 
0.100197 0.882228 0.0175743 
0.0973811 0.43368 0.468939 
0.0945736 0.661386 0.244041 
0.0917748 0.209318 0.698908 
0.0889845 0.779345 0.13167 
0.0862028 0.324826 0.588971 
0.0834295 0.554955 0.361616 
0.0806646 0.0969612 0.822374 
0.0779079 0.846452 0.0756404 
0.0751595 0.386554 0.538286 
