1 0 
0 1 
0.997475 0.00252525 
0.992424 0.00757576 
0.987374 0.0126263 
0.982323 0.0176768 
0.977273 0.0227273 
0.972222 0.0277778 
0.967172 0.0328283 
0.962121 0.0378788 
0.957071 0.0429293 
0.95202 0.0479798 
0.94697 0.0530303 
0.941919 0.0580808 
0.936869 0.0631313 
0.931818 0.0681818 
0.926768 0.0732323 
0.921717 0.0782828 
0.916667 0.0833333 
0.911616 0.0883838 
0.906566 0.0934343 
0.901515 0.0984848 
0.896465 0.103535 
0.891414 0.108586 
0.886364 0.113636 
0.881313 0.118687 
0.876263 0.123737 
0.871212 0.128788 
0.866162 0.133838 
0.861111 0.138889 
0.856061 0.143939 
0.85101 0.14899 
0.84596 0.15404 
0.840909 0.159091 
0.835859 0.164141 
0.830808 0.169192 
0.825758 0.174242 
0.820707 0.179293 
0.815657 0.184343 
0.810606 0.189394 
0.805556 0.194444 
0.800505 0.199495 
0.795455 0.204545 
0.790404 0.209596 
0.785354 0.214646 
0.780303 0.219697 
0.775253 0.224747 
0.770202 0.229798 
0.765152 0.234848 
0.760101 0.239899 
0.755051 0.244949 
0.75 0.25 
0.744949 0.255051 
0.739899 0.260101 
0.734848 0.265152 
0.729798 0.270202 
0.724747 0.275253 
0.719697 0.280303 
0.714646 0.285354 
0.709596 0.290404 
0.704545 0.295455 
0.699495 0.300505 
0.694444 0.305556 
0.689394 0.310606 
0.684343 0.315657 
0.679293 0.320707 
0.674242 0.325758 
0.669192 0.330808 
0.664141 0.335859 
0.659091 0.340909 
0.65404 0.34596 
0.64899 0.35101 
0.643939 0.356061 
0.638889 0.361111 
0.633838 0.366162 
0.628788 0.371212 
0.623737 0.376263 
0.618687 0.381313 
0.613636 0.386364 
0.608586 0.391414 
0.603535 0.396465 
0.598485 0.401515 
0.593434 0.406566 
0.588384 0.411616 
0.583333 0.416667 
0.578283 0.421717 
0.573232 0.426768 
0.568182 0.431818 
0.563131 0.436869 
0.558081 0.441919 
0.55303 0.44697 
0.54798 0.45202 
0.542929 0.457071 
0.537879 0.462121 
0.532828 0.467172 
0.527778 0.472222 
0.522727 0.477273 
0.517677 0.482323 
0.512626 0.487374 
0.507576 0.492424 
0.502525 0.497475 
0.497475 0.502525 
0.492424 0.507576 
0.487374 0.512626 
0.482323 0.517677 
0.477273 0.522727 
0.472222 0.527778 
0.467172 0.532828 
0.462121 0.537879 
0.457071 0.542929 
0.45202 0.54798 
0.44697 0.55303 
0.441919 0.558081 
0.436869 0.563131 
0.431818 0.568182 
0.426768 0.573232 
0.421717 0.578283 
0.416667 0.583333 
0.411616 0.588384 
0.406566 0.593434 
0.401515 0.598485 
0.396465 0.603535 
0.391414 0.608586 
0.386364 0.613636 
0.381313 0.618687 
0.376263 0.623737 
0.371212 0.628788 
0.366162 0.633838 
0.361111 0.638889 
0.356061 0.643939 
0.35101 0.64899 
0.34596 0.65404 
0.340909 0.659091 
0.335859 0.664141 
0.330808 0.669192 
0.325758 0.674242 
0.320707 0.679293 
0.315657 0.684343 
0.310606 0.689394 
0.305556 0.694444 
0.300505 0.699495 
0.295455 0.704545 
0.290404 0.709596 
0.285354 0.714646 
0.280303 0.719697 
0.275253 0.724747 
0.270202 0.729798 
0.265152 0.734848 
0.260101 0.739899 
0.255051 0.744949 
0.25 0.75 
0.244949 0.755051 
0.239899 0.760101 
0.234848 0.765152 
0.229798 0.770202 
0.224747 0.775253 
0.219697 0.780303 
0.214646 0.785354 
0.209596 0.790404 
0.204545 0.795455 
0.199495 0.800505 
0.194444 0.805556 
0.189394 0.810606 
0.184343 0.815657 
0.179293 0.820707 
0.174242 0.825758 
0.169192 0.830808 
0.164141 0.835859 
0.159091 0.840909 
0.15404 0.84596 
0.14899 0.85101 
0.143939 0.856061 
0.138889 0.861111 
0.133838 0.866162 
0.128788 0.871212 
0.123737 0.876263 
0.118687 0.881313 
0.113636 0.886364 
0.108586 0.891414 
0.103535 0.896465 
0.0984848 0.901515 
0.0934343 0.906566 
0.0883838 0.911616 
0.0833333 0.916667 
0.0782828 0.921717 
0.0732323 0.926768 
0.0681818 0.931818 
0.0631313 0.936869 
0.0580808 0.941919 
0.0530303 0.94697 
0.0479798 0.95202 
0.0429293 0.957071 
0.0378788 0.962121 
0.0328283 0.967172 
0.0277778 0.972222 
0.0227273 0.977273 
0.0176768 0.982323 
0.0126263 0.987374 
0.00757576 0.992424 
0.00252525 0.997475 
