1 0 0 
0 1 0 
0 0 1 
0.928204 0.0358979 0.0358979 
0.875646 0.0932655 0.0310885 
0.83946 0.0401351 0.120405 
0.810046 0.16621 0.0237442 
0.784613 0.0807703 0.134617 
0.76188 0.148825 0.0892949 
0.741137 0.0323579 0.226506 
0.721936 0.260685 0.017379 
0.703978 0.12951 0.166512 
0.687049 0.215154 0.0977971 
0.67099 0.0616893 0.26732 
0.655679 0.279761 0.0645601 
0.641021 0.112181 0.246798 
0.626938 0.209847 0.163215 
0.613368 0.0241645 0.362468 
0.600258 0.38725 0.0124919 
0.587564 0.193329 0.219106 
0.57525 0.305289 0.119461 
0.563283 0.0955318 0.341185 
0.551635 0.378308 0.070057 
0.540282 0.158028 0.30169 
0.529203 0.279536 0.191261 
0.518379 0.045152 0.436469 
0.507793 0.446063 0.0461444 
0.497429 0.204169 0.298401 
0.487275 0.336476 0.176249 
0.477319 0.081669 0.441012 
0.467548 0.415978 0.116474 
0.457953 0.152451 0.389596 
0.448526 0.292971 0.258503 
0.439257 0.0175232 0.54322 
0.430138 0.560958 0.00890409 
0.421164 0.280374 0.298463 
0.412326 0.431573 0.156101 
0.403619 0.139777 0.456604 
0.395038 0.519889 0.0850728 
0.386576 0.220449 0.392975 
0.37823 0.378891 0.242879 
0.369994 0.0689069 0.561099 
0.361865 0.588281 0.0498543 
0.353838 0.2726 0.373563 
0.345909 0.439467 0.214624 
0.338075 0.113768 0.548156 
0.330333 0.533641 0.136026 
0.32268 0.201079 0.476241 
0.315112 0.374548 0.31034 
0.307626 0.032455 0.659919 
0.300221 0.666977 0.0328021 
0.292893 0.320408 0.386699 
0.285641 0.502284 0.212075 
0.278461 0.146563 0.574976 
0.271352 0.603412 0.125236 
0.264312 0.241398 0.494291 
0.257338 0.429351 0.31331 
0.25043 0.0585602 0.69101 
0.243584 0.673683 0.082733 
0.2368 0.298125 0.465075 
0.230076 0.493233 0.276692 
0.22341 0.109208 0.667382 
0.2168 0.599637 0.183562 
0.210246 0.209778 0.579976 
0.203746 0.410569 0.385686 
0.197298 0.0125422 0.790159 
0.190902 0.802777 0.00632108 
0.184556 0.401351 0.414093 
0.178259 0.609886 0.211855 
0.17201 0.200529 0.627461 
0.165808 0.723401 0.110791 
0.159652 0.308565 0.531783 
0.15354 0.522425 0.324036 
0.147472 0.0999056 0.752622 
0.141447 0.798186 0.060367 
0.135464 0.37148 0.493056 
0.129522 0.591653 0.278825 
0.12362 0.157474 0.718905 
0.117758 0.709929 0.172313 
0.111935 0.270582 0.617483 
0.106149 0.495808 0.398043 
0.100401 0.0491968 0.850402 
0.0946892 0.869947 0.0353637 
0.0890132 0.419908 0.491079 
0.0833724 0.651665 0.264963 
0.077766 0.194534 0.7277 
0.0721936 0.775588 0.152218 
0.0666544 0.313546 0.6198 
0.0611479 0.550109 0.388743 
0.0556735 0.0811531 0.863173 
0.0502306 0.853308 0.096461 
0.0448188 0.38058 0.574601 
0.0394375 0.622865 0.337698 
0.0340861 0.143378 0.822536 
0.0287642 0.75119 0.220046 
0.0234713 0.26702 0.709509 
0.018207 0.513907 0.467886 
0.0129707 0.0231335 0.963896 
0.00776208 0.968982 0.0232556 
0.00258065 0.475333 0.522087 
